month,product_id,label
2021-02,1077,1180.792783733808
2021-02,1078,813.0816443902131
2021-02,1079,580.2636814789608
2021-02,1080,591.7950863596261
2021-02,1081,686.1524469770237
2021-02,1082,636.7586925999436
2021-02,1083,710.6041207150246
2021-02,1084,852.5589223492542
2021-02,1085,602.6587740634914
2021-02,1086,962.1132032414622
2021-02,1087,316.3953741415085
2021-02,1088,538.5796223016785
2021-02,1089,454.89233328607725
2021-02,1090,846.8317342163693
2021-02,1091,365.66266812292486
2021-02,1092,653.6092221349224
2021-02,1093,434.75934080856007
2021-02,1094,657.6366032320765
2021-02,1095,804.1321106343956
2021-02,1096,686.3848221002243
2021-02,1097,710.7438836910203
2021-02,1098,984.7292968109758
2021-02,1099,7928.74248877318
2021-02,1100,3158.069117211258
2021-02,1101,1184.6755617769225
2021-02,1102,524.3473891006054
2021-02,1103,528.188614704345
2021-02,1104,402.155695235754
2021-02,1105,453.78381101233805
2021-02,1106,351.52114560522205
2021-02,1107,265.29372784049275
2021-02,1108,10.583964036631468
2021-02,1109,1138.4186783160508
2021-02,1110,871.0765076335556
2021-02,1111,876.5435663028293
2021-02,1112,490.7933750948275
2021-02,1113,619.0215488800848
2021-02,1114,424.63839587108424
2021-02,1115,487.81131881010936
2021-02,1116,636.9413764831294
2021-02,1117,389.71753214535283
2021-02,1118,1135.4724027142406
2021-02,1119,648.0009624590975
2021-02,1120,519.2641712153658
2021-02,1121,666.164385299804
2021-02,1122,105.00192409648974
2021-02,1123,62.66096309276555
2021-02,1124,45.00423254971948
2021-02,1125,94.17705209321231
2021-02,1126,665.2367497577294
2021-02,1127,397.20637150150765
2021-02,1128,259.9786360378349
2021-02,1129,783.1856183480589
2021-02,1130,111.18372797754087
2021-02,1131,6.289752989666791
2021-02,1132,285.99929183216904
2021-02,1133,318.63000944858817
2021-02,1134,239.43282154209916
2021-02,1135,228.03522966857741
2021-02,1136,10.017657959408238
2021-02,1137,15.957423960706757
2021-02,1138,33.791912587248
2021-02,1139,4.6973090010371195
2021-02,1140,479.3661938137873
2021-02,1141,368.9762229887149
2021-02,1142,260.1771821913519
2021-02,1143,244.6352162798283
2021-02,1145,45.47899365591625
2021-02,1146,25.37688370273275
2021-02,1147,41.38596432673715
2021-02,1148,4.265048579501146
2021-02,1149,3.03472310395602
2021-02,1150,25.32841370704681
2021-02,1151,34.92049973408231
2021-02,1152,25.512426819807533
2021-02,1153,35.04130795010876
2021-02,1154,4.342894366700774
2021-02,1155,5.437253344644137
2021-02,1156,3.191110945156614
2021-02,1157,3.265038624076486
2021-02,1158,373.54788426174656
2021-02,1159,27.74320368835535
2021-02,1160,23.264156572797173
2021-02,1161,32.05692844128106
2021-02,1162,34.986937151243445
2021-02,1163,5903.94459934485
2021-02,1164,3280.3424408773476
2021-02,1165,2772.951763408591
2021-02,1166,647.6555818360063
2021-02,1167,625.6988051338014
2021-02,1168,601.8641859674806
2021-02,1169,871.3131876426368
2021-02,1170,653.0163798465073
2021-02,1171,426.96473369650096
2021-02,1172,389.39812342832715
2021-02,1173,613.5563993992289
2021-02,1174,689.654242923016
2021-02,1175,399.2642274449465
2021-02,1176,1132.7893744380842
2021-02,1177,552.5069737792285
2021-02,1178,1723.2296661563053
2021-02,1179,558.3786277226562
2021-02,1180,1893.3184583429459
2021-02,1181,679.6048718183758
2021-02,1182,423.2500211447336
2021-02,1183,624.5205569987181
2021-02,1184,1725.494024908586
2021-02,1185,704.3420175982467
2021-02,1186,3196.314398352627
2021-02,1187,845.4475446225996
2021-02,1188,514.3564283052443
2021-02,1189,2910.9856726783946
2021-02,1190,745.2809783532027
2021-02,1191,1711.5129706895957
2021-02,1192,711.5446718039886
2021-02,1193,592.5448440130784
2021-02,1194,1004.2698321379011
2021-02,1195,748.0081042861316
2021-02,1196,812.4917593014195
2021-02,1197,155.50299328621378
2021-02,1198,511.1195288411814
2021-02,1199,381.91871268190425
2021-02,1200,597.0829852426067
2021-02,1201,593.9838818456157
2021-02,1202,1386.428739280126
2021-02,1203,534.5606878444407
2021-02,1204,1667.3786309490204
2021-02,1205,932.4192510130304
2021-02,1206,855.3792236892225
2021-02,1207,4414.386891802833
2021-02,1208,4055.012284320401
2021-02,1209,429.9319581272389
2021-02,1210,991.8339869633891
2021-03,1001,2878.7704392452997
2021-03,1002,8758.126927397538
2021-03,1003,2962.6907430252018
2021-03,1004,9429.201549828827
2021-03,1005,5063.549831869887
2021-03,1006,4001.3842196814057
2021-03,1007,3711.0265200716835
2021-03,1008,3048.511155055254
2021-03,1009,4066.3955491149422
2021-03,1010,1608.2238956502085
2021-03,1011,2366.8806573068646
2021-03,1012,6378.506305650506
2021-03,1013,29479.480427687817
2021-03,1014,1597.4417719982996
2021-03,1015,3050.4334778853236
2021-03,1016,4194.424825820743
2021-03,1017,3936.9121733375882
2021-03,1018,3577.2324948633054
2021-03,1019,2055.907520225276
2021-03,1020,4522.971099892047
2021-03,1021,2683.5985705548924
2021-03,1022,1541.8811329996315
2021-03,1023,2942.5274132622617
2021-03,1024,8131.416131141233
2021-03,1025,2679.6980984183556
2021-03,1026,1528.3449912304006
2021-03,1027,2043.9341386538938
2021-03,1028,2410.541429584222
2021-03,1029,4093.7977012477286
2021-03,1030,4440.83645928955
2021-03,1031,1875.671946479025
2021-03,1032,1885.9512011529778
2021-03,1033,1693.434104211953
2021-03,1034,2494.7773031871193
2021-03,1035,9115.729650206582
2021-03,1036,2422.239545997398
2021-03,1037,1673.6635567489682
2021-03,1038,4061.0597313484086
2021-03,1039,2889.953526707023
2021-03,1040,1665.8460984582043
2021-03,1041,2538.7992190793216
2021-03,1042,1331.5239290552138
2021-03,1043,2479.901847187669
2021-03,1044,2909.8417206106565
2021-03,1045,1327.156443583018
2021-03,1046,6887.10684865145
2021-03,1047,1929.5745408375683
2021-03,1048,1714.7023674168186
2021-03,1049,2305.809958272971
2021-03,1050,3079.9477623644707
2021-03,1051,1365.2817980826992
2021-03,1052,7263.804940063465
2021-03,1053,1363.924411923443
2021-03,1054,2277.463769844023
2021-03,1055,1983.667457932968
2021-03,1056,6751.550820894233
2021-03,1057,1877.8433060513435
2021-03,1058,1350.8514498180946
2021-03,1059,1560.2384267908913
2021-03,1060,1712.3450453215617
2021-03,1061,1637.525123449839
2021-03,1062,1308.3757443656027
2021-03,1063,3401.4622345328185
2021-03,1064,3380.4220206932873
2021-03,1065,1746.845290103833
2021-03,1066,10813.082647968418
2021-03,1067,3082.4167263356694
2021-03,1068,8331.784488830403
2021-03,1069,3890.9245042533184
2021-03,1070,56226.30111025197
2021-03,1071,56655.651778080595
2021-03,1072,21372.886708555863
2021-03,1073,35293.79765407361
2021-03,1074,5169.4636532830855
2021-03,1075,3945.561225880253
2021-03,1076,3208.5705103024957
2021-03,1077,6498.5595677036845
2021-03,1078,3859.883965203543
2021-03,1079,2964.08241565139
2021-03,1080,2781.5161390280355
2021-03,1081,3117.630111743645
2021-03,1082,3433.8797804167393
2021-03,1083,3416.441955123987
2021-03,1084,5046.910386317206
2021-03,1085,2849.2700463629276
2021-03,1086,6166.660164704719
2021-03,1087,1419.7600864340993
2021-03,1088,2745.745842828404
2021-03,1089,2345.7017675500883
2021-03,1090,4385.733765681534
2021-03,1091,1461.6029337149814
2021-03,1092,3486.8141728553323
2021-03,1093,2365.647687033362
2021-03,1094,3676.035609019743
2021-03,1095,4257.670284496453
2021-03,1096,3566.509773462263
2021-03,1097,3478.9812618528035
2021-03,1098,5349.807322936482
2021-03,1099,50585.0974358812
2021-03,1100,19036.321614841625
2021-03,1101,7320.798966316224
2021-03,1102,2846.910041816482
2021-03,1103,2636.8565542031706
2021-03,1104,2246.9165395193877
2021-03,1105,2577.707884835555
2021-03,1106,1569.8916325654543
2021-03,1107,1257.5962365670591
2021-03,1108,866.6315840396543
2021-03,1109,7141.514334577164
2021-03,1110,5387.55809127951
2021-03,1111,5351.6319707141665
2021-03,1112,2877.9899595313145
2021-03,1113,3008.0158389112507
2021-03,1114,2092.5629767342957
2021-03,1115,2638.1749083126183
2021-03,1116,3770.27970275811
2021-03,1117,3016.226024553832
2021-03,1118,6530.125847665375
2021-03,1119,3077.355230293157
2021-03,1120,3394.539925382933
2021-03,1121,3835.4484543433073
2021-03,1122,2810.5579327057326
2021-03,1123,1831.7896436893384
2021-03,1124,1156.3337668284296
2021-03,1125,1215.4929221863672
2021-03,1126,3967.8577871891207
2021-03,1127,1917.2696138106794
2021-03,1128,1574.0583500825005
2021-03,1129,4748.906263497554
2021-03,1130,1418.7588153300908
2021-03,1131,356.26067755166713
2021-03,1132,3237.082106438328
2021-03,1133,2760.798546820079
2021-03,1134,1894.3628710827359
2021-03,1135,1813.6351557921587
2021-03,1136,1506.3560037795617
2021-03,1137,703.166559732305
2021-03,1138,790.7991878666577
2021-03,1139,364.2576544574612
2021-03,1140,4865.5055120910765
2021-03,1141,3545.820583137392
2021-03,1142,2251.090169728384
2021-03,1143,2095.7047755499752
2021-03,1145,1548.3608693811382
2021-03,1146,832.2719104473239
2021-03,1147,4027.736903776927
2021-03,1148,240.19015898434554
2021-03,1149,228.7562713153954
2021-03,1150,828.6251017718503
2021-03,1151,1565.315360055139
2021-03,1152,922.2825599907441
2021-03,1153,1897.584621600996
2021-03,1154,327.0765483920098
2021-03,1155,629.638914260602
2021-03,1156,254.70676329671306
2021-03,1157,306.1928083333687
2021-03,1158,4080.1065638888117
2021-03,1159,908.8411675755855
2021-03,1160,959.8508725607794
2021-03,1161,920.2999642249112
2021-03,1162,763.0350928501373
2021-03,1163,32737.82913716094
2021-03,1164,16173.392169717965
2021-03,1165,14089.316368536145
2021-03,1166,3310.964810237063
2021-03,1167,2888.4406932791326
2021-03,1168,2836.0467388902407
2021-03,1169,4511.608265193275
2021-03,1170,3569.7051755272187
2021-03,1171,1922.2873141934247
2021-03,1172,2168.8860316320215
2021-03,1173,3152.238926078008
2021-03,1174,3179.292115415323
2021-03,1175,1506.1344562613222
2021-03,1176,5223.653799711098
2021-03,1177,2554.0670008687075
2021-03,1178,7722.22501950457
2021-03,1179,2606.379398160907
2021-03,1180,11383.42549669743
2021-03,1181,3492.0745999379037
2021-03,1182,1792.6611994077164
2021-03,1183,3052.3849032448684
2021-03,1184,7248.076157371722
2021-03,1185,3094.511050803704
2021-03,1186,17484.319122047335
2021-03,1187,4406.114960220941
2021-03,1188,2211.5098752310055
2021-03,1189,14774.08857187464
2021-03,1190,3468.0217404117066
2021-03,1191,8684.840060552586
2021-03,1192,3171.5845093877897
2021-03,1193,2662.2310013155507
2021-03,1194,4881.267493833238
2021-03,1195,3677.251112412767
2021-03,1196,4653.966681393565
2021-03,1197,870.5348004979759
2021-03,1198,1986.7159852107616
2021-03,1199,1608.3193899371681
2021-03,1200,2233.99262743354
2021-03,1201,2782.6401596108226
2021-03,1202,6993.48505527659
2021-03,1203,2394.7247077486472
2021-03,1204,8844.670350208882
2021-03,1205,3850.8327308245644
2021-03,1206,3867.369175635074
2021-03,1207,22622.229829950633
2021-03,1208,19273.936045701816
2021-03,1209,2312.029511191721
2021-03,1210,4967.209893817309
